anticipation,joy,negative,sadness,disgust,positive,anger,surprise,fear,trust,sEXT,sNEU,sAGR,sCON,sOPN
0,1,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,1,0,0,0,1,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,0,0,0,1,0,1,0,1,4.3,2.15,3.6,3.3,4.1
1,1,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,1,1,1,0,1,0,1,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,1,1,1,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,1,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,3,3,3,1,2,2,2,1,4.3,2.15,3.6,3.3,4.1
1,2,1,1,0,4,1,2,0,2,4.3,2.15,3.6,3.3,4.1
2,1,1,1,1,2,0,1,1,1,4.3,2.15,3.6,3.3,4.1
2,2,2,1,2,3,4,4,2,3,4.3,2.15,3.6,3.3,4.1
0,1,1,0,1,1,1,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,1,0,0,2,0,1,0,1,4.3,2.15,3.6,3.3,4.1
0,0,2,1,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,1,2,0,2,3,1,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,1,0,1,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,1,1,2,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
2,0,2,1,1,0,1,0,1,0,4.3,2.15,3.6,3.3,4.1
0,0,1,1,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
2,1,1,0,0,1,0,1,1,0,4.3,2.15,3.6,3.3,4.1
0,1,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
0,0,2,0,0,2,0,0,1,2,4.3,2.15,3.6,3.3,4.1
0,0,0,1,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,0,0,0,1,0,1,0,1,4.3,2.15,3.6,3.3,4.1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,0,1,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1
2,0,0,0,0,3,0,1,1,0,4.3,2.15,3.6,3.3,4.1
1,0,1,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1
2,2,0,0,0,2,0,0,0,0,4.3,2.15,3.6,3.3,4.1
1,1,0,0,0,1,0,1,0,1,4.3,2.15,3.6,3.3,4.1
0,1,0,0,0,2,0,0,0,0,4.3,2.15,3.6,3.3,4.1
2,1,1,0,0,2,0,0,2,0,4.3,2.15,3.6,3.3,4.1
0,0,1,0,0,1,0,0,1,0,4.3,2.15,3.6,3.3,4.1
1,1,1,0,0,1,0,0,0,0,4.65,3.2,3.05,3.65,4.75
1,1,0,0,0,1,0,1,0,1,4.65,3.2,3.05,3.65,4.75
0,0,1,0,1,0,1,0,0,0,4.65,3.2,3.05,3.65,4.75
0,0,0,0,0,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75
0,0,2,1,2,0,1,0,0,0,4.65,3.2,3.05,3.65,4.75
1,1,0,0,0,2,0,0,0,2,4.65,3.2,3.05,3.65,4.75
0,0,0,0,0,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75
1,1,0,0,0,1,0,0,0,1,4.65,3.2,3.05,3.65,4.75
1,1,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05
1,1,0,0,0,2,0,1,0,1,3.7,2.9,3.4,3.35,4.05
1,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
1,2,0,0,0,3,0,0,0,2,3.7,2.9,3.4,3.35,4.05
0,0,1,1,0,0,0,0,1,0,3.7,2.9,3.4,3.35,4.05
1,1,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,3,0,0,0,3,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,1,0,0,0,1,0,1,0,3.7,2.9,3.4,3.35,4.05
0,0,1,1,0,0,0,0,1,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,4,2,0,0,1,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,2,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05
3,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,1,1,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,1,1,0,0,1,0,1,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
1,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
1,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,1,1,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
1,2,0,0,0,2,0,2,0,3,3.7,2.9,3.4,3.35,4.05
1,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
1,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05
1,0,0,0,0,1,0,0,0,0,4.15,3.1,3.2,3.6,3.8
1,1,0,0,0,1,0,0,0,1,4.15,3.1,3.2,3.6,3.8
0,1,4,1,0,1,2,2,2,0,4.15,3.1,3.2,3.6,3.8
0,0,0,0,1,1,0,0,0,0,4.15,3.1,3.2,3.6,3.8
0,0,2,1,1,0,1,0,1,0,4.15,3.1,3.2,3.6,3.8
1,0,0,0,0,0,0,0,0,0,4.15,3.1,3.2,3.6,3.8
0,0,0,0,0,0,0,0,0,2,4.15,3.1,3.2,3.6,3.8
0,0,0,0,0,1,0,0,0,0,4.15,3.1,3.2,3.6,3.8
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,1,0,1,1,3.65,3.15,3.45,2.35,4.5
1,0,2,0,1,0,1,0,1,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,1,1,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
2,1,0,0,0,1,0,0,0,1,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
1,1,3,0,2,3,1,1,0,1,3.65,3.15,3.45,2.35,4.5
1,0,0,0,0,0,0,0,0,2,3.65,3.15,3.45,2.35,4.5
2,2,0,0,0,2,0,1,1,1,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,0,0,1,0,3.65,3.15,3.45,2.35,4.5
0,1,1,0,0,1,1,0,0,0,3.65,3.15,3.45,2.35,4.5
1,2,2,1,1,2,0,0,0,2,3.65,3.15,3.45,2.35,4.5
0,0,2,1,0,0,1,0,1,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,1,3.65,3.15,3.45,2.35,4.5
1,1,0,0,0,1,0,0,0,1,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,1,0,0,0,3.65,3.15,3.45,2.35,4.5
1,2,1,0,0,2,0,0,1,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,1,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
1,1,3,3,3,1,3,0,3,2,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,4,3,2,2,3,0,2,0,3.65,3.15,3.45,2.35,4.5
1,0,1,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,1,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
3,2,3,2,2,6,1,0,2,2,3.65,3.15,3.45,2.35,4.5
2,1,0,0,0,1,1,0,0,1,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.65,3.15,3.45,2.35,4.5
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
2,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
2,2,0,1,0,2,0,1,0,2,3.75,3.25,4.5,5,4
1,0,1,0,0,1,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,2,0,0,0,2,0,1,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,1,3.75,3.25,4.5,5,4
2,2,3,2,1,2,0,2,1,2,3.75,3.25,4.5,5,4
0,0,1,1,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,1,1,0,0,0,1,0,0,3.75,3.25,4.5,5,4
2,1,0,0,1,1,0,1,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,0,1,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
1,1,0,0,1,1,0,1,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,1,0,0,0,0,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
0,0,1,0,1,1,1,0,1,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,1,0,1,0,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,1,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
2,2,1,1,1,4,1,2,1,3,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,2,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,2,1,0,3,3,0,2,3,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
2,1,0,0,0,2,0,0,0,3,3.75,3.25,4.5,5,4
0,0,0,0,0,3,0,0,0,0,3.75,3.25,4.5,5,4
1,1,1,0,0,1,1,0,1,0,3.75,3.25,4.5,5,4
1,0,1,0,0,0,1,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,2,0,0,0,2,3.75,3.25,4.5,5,4
1,2,0,1,0,2,0,1,0,1,3.75,3.25,4.5,5,4
0,0,1,1,1,1,1,0,1,0,3.75,3.25,4.5,5,4
0,1,0,0,0,1,0,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
1,2,0,0,0,2,0,0,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,1,1,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,2,0,0,0,2,0,0,0,1,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
0,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
1,1,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
0,1,0,0,0,2,0,0,0,1,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,1,0,3.75,3.25,4.5,5,4
0,0,1,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,1,1,1,0,1,0,1,0,3.75,3.25,4.5,5,4
0,0,2,0,1,1,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,3,4,1,0,4,1,4,1,4.1,1.78,3.3,4.3,4.7
3,2,0,1,1,2,0,2,1,3,4.1,1.78,3.3,4.3,4.7
2,1,0,0,1,2,0,1,1,2,4.1,1.78,3.3,4.3,4.7
1,1,3,1,1,1,3,0,2,0,4.1,1.78,3.3,4.3,4.7
1,1,2,3,1,3,2,0,3,2,4.1,1.78,3.3,4.3,4.7
0,0,3,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,2,1,1,1,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,1,2,1,0,0,0,1,1,4.1,1.78,3.3,4.3,4.7
0,0,1,0,1,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,2,0,2,0,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,1,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
6,4,3,3,2,6,4,2,3,5,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,2,0,1,3,1,0,1,2,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,1,0,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,1,1,0,1,1,0,1,1,4.1,1.78,3.3,4.3,4.7
0,0,2,0,1,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,1,1,1,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
4,3,4,2,0,3,2,1,3,1,4.1,1.78,3.3,4.3,4.7
1,2,0,2,0,2,0,1,0,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,2,0,0,0,2,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,2,0,0,1,0,4.1,1.78,3.3,4.3,4.7
4,3,4,2,0,3,2,1,3,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,2,0,0,0,2,0,1,1,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,2,1,0,3,2,1,3,2,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,0,0,2,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,1,1,0,4.1,1.78,3.3,4.3,4.7
2,0,1,1,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,1,0,0,2,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,3,1,0,0,1,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,1,2,0,1,0,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,0,0,3,1,0,0,3,4.1,1.78,3.3,4.3,4.7
0,2,0,0,0,2,0,2,0,2,4.1,1.78,3.3,4.3,4.7
0,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,1,1,0,1,0,1,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,1,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
3,0,1,1,1,1,1,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
3,1,0,0,0,4,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,1,2,1,1,2,1,0,1,1,4.3,1.45,4.4,2.4,4.6
3,1,1,0,0,1,0,1,0,1,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,0,1,0,1,0,4.3,1.45,4.4,2.4,4.6
0,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
2,2,3,3,2,2,2,1,2,2,4.3,1.45,4.4,2.4,4.6
0,0,1,1,0,0,0,0,1,0,4.3,1.45,4.4,2.4,4.6
1,0,1,0,1,0,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,1,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
1,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
0,0,0,0,0,1,0,0,0,0,4.3,1.45,4.4,2.4,4.6
