0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,3,0,0,0,2,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,1,2,1,0,2,0,0,1,1,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,1,1,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,1,0,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,2,1,1,0,1,0,2,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,1,1,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,2,0,0,0,2,0,1,0,2,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,1,1,0,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,1,0,0,2,1,0,2,3,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,1,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,1,1,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,1,1,0,3,0,0,1,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,1,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,1,0,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,2,2,1,0,1,0,2,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
2,2,1,0,1,2,0,2,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
1,0,1,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,1,0,1,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,1,0,0,0,0,1,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,1,2,1,0,1,1,1,1,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,2,2,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,1,2,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
2,1,0,0,1,1,0,2,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,1,1,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,1,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,2,2,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,5,2,3,0,0,0,1,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,1,0,0,0,2,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,2,2,2,0,2,0,1,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
2,2,0,0,0,3,0,2,0,2,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,3,1,1,1,3,2,0,1,2,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,2,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
2,1,2,2,1,1,1,0,1,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,1,0,1,2,2,0,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,1,1,2,1,0,1,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,1,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,1,0,2,0,1,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,1,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,2,1,0,0,2,1,1,0,3,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
5,3,2,1,1,8,2,2,1,5,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,3,0,0,0,3,0,1,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,1,0,0,0,1,1,1,1,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,1,1,1,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,2,1,0,2,0,0,0,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,1,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,1,4,1,3,1,4,0,2,0,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
1,3,2,2,0,6,0,0,3,1,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,0,0,0,1,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,1,1,0,3,1,0,1,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,0,0,2,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,1,1,0,1,0,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,0,0,0,1,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,0,0,0,1,0,1,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,1,1,0,1,0,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,1,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,3,3,3,1,2,2,2,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,2,1,1,0,4,1,2,0,2,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,1,1,1,1,2,0,1,1,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,2,2,1,2,3,4,4,2,3,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,1,0,1,1,1,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,1,0,0,2,0,1,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,2,1,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,2,0,2,3,1,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,1,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,1,2,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,0,2,1,1,0,1,0,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,1,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,1,1,0,0,1,0,1,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,2,0,0,2,0,0,1,2,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,1,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,0,0,0,1,0,1,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,0,1,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,0,0,0,0,3,0,1,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,0,1,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,2,0,0,0,2,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,0,0,0,1,0,1,0,1,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,1,0,0,0,2,0,0,0,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
2,1,1,0,0,2,0,0,2,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
0,0,1,0,0,1,0,0,1,0,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1
1,1,1,0,0,1,0,0,0,0,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
1,1,0,0,0,1,0,1,0,1,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
0,0,1,0,1,0,1,0,0,0,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
0,0,2,1,2,0,1,0,0,0,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
1,1,0,0,0,2,0,0,0,2,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
1,1,0,0,0,1,0,0,0,1,4.65,3.2,3.05,3.65,4.75,1,1,0,1,1
1,1,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,1,0,0,0,2,0,1,0,1,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,2,0,0,0,3,0,0,0,2,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,1,1,0,0,0,0,1,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,1,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,3,0,0,0,3,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,1,0,0,0,1,0,1,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,1,1,0,0,0,0,1,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,4,2,0,0,1,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,2,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
3,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,1,1,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,1,1,0,0,1,0,1,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,1,1,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,2,0,0,0,2,0,2,0,3,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
1,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,1,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,1,1,0,0,1
2,2,1,0,2,2,0,1,1,3,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,1,1,1,0,0,1,1,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,0,0,0,0,0,1,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
1,1,1,0,0,1,1,1,1,1,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,2,1,1,0,1,0,2,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
1,1,1,0,1,1,1,1,0,1,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,0,0,0,1,0,1,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,1,0,1,0,0,1,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
1,0,1,0,1,2,0,0,2,1,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
1,0,1,1,1,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,0,2,0,0,0,0,1,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,0,1,0,0,1
